ID,TITLE,BRAND,RATING,COUNT_OF_RATE,CURRENT_PRICE,SHIPPING_PRICE,TOTAL_PRICE,IMG_URL,ITEM_URL,MAX_RESOLUTION,DISPLAY_PORT,HDMI,DIRECT_X,MODEL,CREATED_TIME
1FT-0009-006J6,MSI Mech Radeon RX 6600 XT 8GB GDDR6 PCI Express 4.0 ATX Video Card RX 6600 XT MECH 2X 8G OC,MSI,0.0,0,439.59,0.0,439.59,https://c1.neweggimages.com/ProductImageCompressAll300/AXMKS210816cV9uk.jpg,https://www.newegg.com/p/1FT-0009-006J6,,2 x DisplayPort 1.4a,1 x HDMI 2.1,,MSI6600xtMECH,2023-03-23 10:45:10
1FT-0009-006J8,MSI Gaming GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Ti Gaming X 8G LHR,MSI,0.0,0,875.0,0.0,875.0,https://c1.neweggimages.com/ProductImageCompressAll300/APMXS210819Ofg5x.jpg,https://www.newegg.com/p/1FT-0009-006J8,,,,,XLR-25,2023-03-23 10:45:10
1FT-0009-006J9,MSI Ventus GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 x16 Video Card RTX 3060 Ti VENTUS 2X 8G OCV1 LHR,MSI,0.0,0,875.0,0.0,875.0,https://c1.neweggimages.com/ProductImageCompressAll300/APMXS210819tKmwI.jpg,https://www.newegg.com/p/1FT-0009-006J9,,,,,XLR-28,2023-03-23 10:45:10
1FT-0009-006M3,MSI Gaming GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Gaming Z Trio 12G LHR,MSI,5.0,1,444.49,49.99,494.48,https://c1.neweggimages.com/ProductImageCompressAll300/APMXS210831E02ED.jpg,https://www.newegg.com/p/1FT-0009-006M3,,,,,XRL-43,2023-03-23 10:45:10
1FT-0009-006M4,MSI Ventus GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card RTX 3070 Ventus 2X 8G OC LHR,MSI,0.0,0,849.0,0.0,849.0,https://c1.neweggimages.com/ProductImageCompressAll300/AYTVD210902J8EUU.jpg,https://www.newegg.com/p/1FT-0009-006M4,,,,,LHR-1,2023-03-23 10:45:10
1FT-0009-006M6,MSI Gaming GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 ATX Video Card RTX 3080 GAMING Z TRIO 10G LHR,MSI,0.0,0,1099.0,49.99,1148.99,https://c1.neweggimages.com/ProductImageCompressAll300/AYTVD210902JA04G.jpg,https://www.newegg.com/p/1FT-0009-006M6,,,,,LHR-10,2023-03-23 10:45:10
1FT-0009-006T6,MSI GeForce RTX 2080 Ti 11GB GDDR6 PCI Express 3.0 x16 SLI Support Video Card RTX 2080 Ti GAMING TRIO,MSI,0.0,0,1210.0,0.0,1210.0,https://c1.neweggimages.com/ProductImageCompressAll300/ARA8D210902JSZU8.jpg,https://www.newegg.com/p/1FT-0009-006T6,,,,,MSI53,2023-03-23 10:45:10
1FT-0009-006U2,MSI GeForce RTX 2080 SUPER 8GB GDDR6 PCI Express 3.0 x16 SLI Support Video Card RTX 2080 Super Gaming TRIO,MSI,0.0,0,995.0,0.0,995.0,https://c1.neweggimages.com/ProductImageCompressAll300/ARA8D210902JUW7A.jpg,https://www.newegg.com/p/1FT-0009-006U2,,,,,MSI66,2023-03-23 10:45:10
1FT-0009-006U5,MSI Ventus GeForce GTX 1650 4GB GDDR6 PCI Express 3.0 x16 Video Card GTX 1650 D6 VENTUS XS OCV1,MSI,0.0,0,549.99,0.0,549.99,https://c1.neweggimages.com/ProductImageCompressAll300/ARA8D210902JUWCX.jpg,https://www.newegg.com/p/1FT-0009-006U5,,,,,MSI67,2023-03-23 10:45:10
1FT-0009-006V4,MSI GeForce RTX 2080 SUPER 8GB GDDR6 PCI Express 3.0 x16 SLI Support Video Card RTX 2080 Super Gaming X TRIO,MSI,0.0,0,995.0,0.0,995.0,https://c1.neweggimages.com/ProductImageCompressAll300/ARA8D210902JNQML.jpg,https://www.newegg.com/p/1FT-0009-006V4,,,,,MSI81,2023-03-23 10:45:10
1FT-0009-006W9,MSI Ventus GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Ti VENTUS 2X 8G OCV1 LHR,MSI,0.0,0,875.0,0.0,875.0,https://c1.neweggimages.com/ProductImageCompressAll300/APBUD210706AQ9XE.jpg,https://www.newegg.com/p/1FT-0009-006W9,,,,,thnv-20,2023-03-23 10:45:10
1FT-0009-006X2,MSI RTX 3070 GAMING Z TRIO 8G LHR Gaming 8GB 256-Bit GDRR6 OC Graphics Card,MSI,0.0,0,849.0,0.0,849.0,https://c1.neweggimages.com/ProductImageCompressAll300/AS68S21090881CD2.jpg,https://www.newegg.com/p/1FT-0009-006X2,,,,,AIO-MSI RTX 3070 GAMING Z TRIO-carina,2023-03-23 10:45:10
1FT-0009-006X5,MSI Gaming GeForce GTX 1050 Ti 4GB GDDR5 PCI Express 3.0 x16 ATX Video Card GTX 1050 Ti GAMING X 4G,MSI,0.0,0,192.88,0.0,192.88,https://c1.neweggimages.com/ProductImageCompressAll300/APMXS21091223F06.jpg,https://www.newegg.com/p/1FT-0009-006X5,,,,,XRL-47,2023-03-23 10:45:10
1FT-0009-006X7,MSI Ventus GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Ventus 2X 12G OC LHR,MSI,0.0,0,449.99,0.0,449.99,https://c1.neweggimages.com/ProductImageCompressAll300/APMXS210913541C5.jpg,https://www.newegg.com/p/1FT-0009-006X7,,3 x DisplayPort 1.4a,1 x HDMI 2.1,,XLR-48,2023-03-23 10:45:10
1FT-0009-006X8,MSI Gaming GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Gaming X Trio 12G LHR,MSI,0.0,0,529.99,0.0,529.99,https://c1.neweggimages.com/ProductImageCompressAll300/APMXS2109130939D.jpg,https://www.newegg.com/p/1FT-0009-006X8,,,,,XRL-49,2023-03-23 10:45:10
1FT-0009-006Y4,MSI Ventus GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 Video Card RTX 3080 VENTUS 3X PLUS 10G OC LHR,MSI,0.0,0,998.0,0.0,998.0,https://c1.neweggimages.com/ProductImageCompressAll300/APMXS210920no2Xe.jpg,https://www.newegg.com/p/1FT-0009-006Y4,,,,,XRL-62,2023-03-23 10:45:10
1FT-0009-006Z6,MSI GTX 1660 Ti Ventus XS 6GB GDDR6 HDMI/3DisplayPort PCI-Express Graphics Card,MSI,0.0,0,1058.0,0.0,1058.0,https://c1.neweggimages.com/ProductImageCompressAll300/ARUXS210923E8854.jpg,https://www.newegg.com/p/1FT-0009-006Z6,,,,,MSI GTX 1660 Ti Ventus XS 6G,2023-03-23 10:45:10
1FT-0009-00701,MSI Ventus GeForce RTX 3090 24GB GDDR6X PCI Express 4.0 SLI Support Video Card RTX 3090 VENTUS 3X 24G OC,MSI,0.0,0,1899.0,0.0,1899.0,https://c1.neweggimages.com/ProductImageCompressAll300/APMXS210923alWLw.jpg,https://www.newegg.com/p/1FT-0009-00701,,,,,XRL-74,2023-03-23 10:45:10
1FT-0009-00702,MSI Suprim GeForce RTX 3090 24GB GDDR6X PCI Express 4.0 Video Card RTX 3090 SUPRIM X 24G,MSI,0.0,0,1899.0,0.0,1899.0,https://c1.neweggimages.com/ProductImageCompressAll300/APMXS210923Nj0I7.jpg,https://www.newegg.com/p/1FT-0009-00702,,,,,XRL-75,2023-03-23 10:45:10
1FT-0009-00704,MSI Gaming GeForce RTX 3080 LHR 10GB GDRR6X 320-Bit HDMI/DP Nvlink Torx Fan 3 Ampere Architecture OC Graphics Card (RTX 3080 Ventus 3X Plus 10G OC LHR),MSI,5.0,1,939.27,0.0,939.27,https://c1.neweggimages.com/ProductImageCompressAll300/AYTVS210927C130C.jpg,https://www.newegg.com/msi-rtx-3080-ventus-3x-plus-10g-oc-lhr/p/1FT-0009-00704,,,,,B-MSI RTX 3080 VENTUS,2023-03-23 10:45:10
1FT-0009-00705,MSI Suprim GeForce RTX 3080TI 12GB GDDR6X PCI Express 4.0 Video Card RTX 3080TI SUPRIM X 12G LHR,MSI,5.0,1,1465.0,0.0,1465.0,https://c1.neweggimages.com/ProductImageCompressAll300/AVT8S21092753751.jpg,https://www.newegg.com/p/1FT-0009-00705,,,,,MSI3080TISUPRIM X,2023-03-23 10:45:10
1FT-0009-00706,MSI Gaming GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Ti Gaming X 8G LHR,MSI,0.0,0,875.0,0.0,875.0,https://c1.neweggimages.com/ProductImageCompressAll300/ARUXS21100832D26.jpg,https://www.newegg.com/p/1FT-0009-00706,,,,,MSI Gaming GeForce RTX 3060 Ti 8GB GDDR6,2023-03-23 10:45:10
1FT-0009-00708,MSI Gaming GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 Video Card RTX 3080 Ti Gaming X Trio 12G,MSI,0.0,0,1530.0,0.0,1530.0,https://c1.neweggimages.com/ProductImageCompressAll300/ARUXS21100880BDD.jpg,https://www.newegg.com/msi-gaming-geforce-rtx-3080-ti-12gb-gddr6x-pci-express-4-0-video-card-rtx-3080-ti-gaming-x-trio-12g/p/1FT-0009-00708,,,,,MSI Gaming GeForce RTX 3080 Ti 12GB GDDR,2023-03-23 10:45:10
1FT-0009-00709,MSI Gaming GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 Video Card RTX 3070 Ti Gaming X Trio 8G,MSI,0.0,0,1089.0,0.0,1089.0,https://c1.neweggimages.com/ProductImageCompressAll300/ARUXS21100868BA8.jpg,https://www.newegg.com/msi-gaming-geforce-rtx-3070-ti-8gb-gddr6x-pci-express-4-0-video-card-rtx-3070-ti-gaming-x-trio-8g/p/1FT-0009-00709,,,,,MSI Gaming GeForce RTX 3070 Ti 8GB GDDR6,2023-03-23 10:45:10
1FT-0009-00710,MSI Ventus GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card RTX 3070 VENTUS 2X OC,MSI,0.0,0,849.0,0.0,849.0,https://c1.neweggimages.com/ProductImageCompressAll300/ARUXS2110089CC83.jpg,https://www.newegg.com/msi-ventus-geforce-rtx-3070-8gb-gddr6-pci-express-4-0-video-card-rtx-3070-ventus-2x-oc/p/1FT-0009-00710,,,,,MSI Ventus GeForce RTX 3070 8GB GDDR6,2023-03-23 10:45:10
1FT-0009-00712,"EVGA GeForce RTX 3080 Ti FTW3 ULTRA GAMING Video Card, 12G-P5-3967-KR, 12GB GDDR6X, iCX3 Technology, ARGB LED, Metal Backplate",EVGA,0.0,0,1530.0,0.0,1530.0,https://c1.neweggimages.com/ProductImageCompressAll300/ARUXS211008909DA.jpg,https://www.newegg.com/evga-geforce-rtx-3080-ti-ftw3-ultra/p/1FT-0009-00712,,,,,EVGA GeForce RTX 3080 Ti FTW3 ULTRA,2023-03-23 10:45:10
1FT-0009-00721,MSI GeForce RTX 3060 AERO ITX 12G OC LHR,MSI,0.0,0,698.0,0.0,698.0,https://c1.neweggimages.com/ProductImageCompressAll300/AS68S211013B2F7A.jpg,https://www.newegg.com/p/1FT-0009-00721,,,,,AIO-3060 AERO ITX 12G OC LHR,2023-03-23 10:45:10
1FT-0009-00724,MSI GT 710 1GD3H LP NVIDIA GeForce GT 710 1GB,MSI,0.0,0,165.73,0.0,165.73,https://c1.neweggimages.com/ProductImageCompressAll300/A3TBD211018QPDXT.jpg,https://www.newegg.com/p/1FT-0009-00724,,,,,QB01AY7927A,2023-03-23 10:45:10
1FT-0009-00728,MSI GeForce VD7626 RTX 2060 VENTUS GP OC Graphics Board,MSI,0.0,0,695.0,0.0,695.0,https://c1.neweggimages.com/ProductImageCompressAll300/A7AHD210709RI401.jpg,https://www.newegg.com/p/1FT-0009-00728,,,,,QB091PVFYXM,2023-03-23 10:45:10
1FT-0009-00736,MSI GeForce GTX 1050 Ti Gaming graphics card with Twin Frozr VI cooling system,MSI,0.0,0,951.59,0.0,951.59,https://c1.neweggimages.com/ProductImageCompressAll300/A3TBD211018RG57R.jpg,https://www.newegg.com/p/1FT-0009-00736,,,,,QB01MAZ357B,2023-03-23 10:45:10
1FT-0009-00743,MSI Gaming GeForce RTX 3080 LHR 10GB GDRR6X 320-Bit HDMI/DP Nvlink Torx Fan 4 RGB Ampere Architecture OC Graphics Card (RTX 3080 Gaming Z Trio 10G LHR),MSI,0.0,0,1899.0,0.0,1899.0,https://c1.neweggimages.com/ProductImageCompressAll300/A7AHD210831DM6WR.jpg,https://www.newegg.com/p/1FT-0009-00743,,,,,QB0995S7548,2023-03-23 10:45:10
1FT-0009-00746,MSI Graphics Card NVIDIA GEFORCE GT 1030 2GHD4 LP OC - Black,MSI,0.0,0,149.9,0.0,149.9,https://c1.neweggimages.com/ProductImageCompressAll300/A3TBD211018SNLWR.jpg,https://www.newegg.com/p/1FT-0009-00746,,,,,QB07CMH5F9R,2023-03-23 10:45:10
1FT-0009-00748,MSI NVIDIA GeForce RTX 3060 Gaming X LED 12GB GDDR6 VRAM Graphics Card X Dual TORX 4.0 Fans 3584 CUDA Cores PCIe 4.0 RGB Mystic Light PCIe 4.0 3X DisplayPort 1.4a 1xHDMI Mazepoly Accessories,MSI,0.0,0,1610.0,0.0,1610.0,https://c1.neweggimages.com/ProductImageCompressAll300/A3TBD211018T9HXO.jpg,https://www.newegg.com/p/1FT-0009-00748,,,,,QB09FSFNXVX,2023-03-23 10:45:10
1FT-0009-00755,MSI V809-001R NVIDIA GT730 Low Profile Graphics Card Passive Clock 2GB 902MHz Mem 1600MHz 64-bit DDR3,MSI,0.0,0,410.0,0.0,410.0,https://c1.neweggimages.com/ProductImageCompressAll300/A3TBD211018UC49X.jpg,https://www.newegg.com/p/1FT-0009-00755,,,,,QB015T3TDR8,2023-03-23 10:45:10
1FT-0009-00756,MSI GeForce GTX 1660 Super Aero ITX OC NVIDIA 6GB GDDR6 Graphics Card,MSI,0.0,0,691.07,0.0,691.07,https://c1.neweggimages.com/ProductImageCompressAll300/A3TBD211018V5I29.jpg,https://www.newegg.com/p/1FT-0009-00756,,,,,QB07ZPLPHXG,2023-03-23 10:45:10
1FT-0009-00763,MSI RTX 2060 VENTUS GP OC GeForce RTX 2060 6GB GDDR6 PCIE 3.0 x16 Video Card,MSI,0.0,0,312.99,49.99,362.98,https://c1.neweggimages.com/ProductImageCompressAll300/ARUXS2110236D893.jpg,https://www.newegg.com/p/1FT-0009-00763,,,,,RTX 2060 VENTUS GP OC,2023-03-23 10:45:10
1FT-0009-00767,MSI GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card RTX 3070 TWIN FAN 8G OC LHR,MSI,0.0,0,849.0,0.0,849.0,https://c1.neweggimages.com/ProductImageCompressAll300/APMXS211027Ka3n3.jpg,https://www.newegg.com/p/1FT-0009-00767,,,,,XRL-92,2023-03-23 10:45:10
1FT-0009-00822,MSI Gaming GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Gaming X 12G,MSI,0.0,0,499.99,0.0,499.99,https://c1.neweggimages.com/ProductImageCompressAll300/APBUD21070648AD7.jpg,https://www.newegg.com/p/1FT-0009-00822,,,,,RTX 3060 GAMINGX,2023-03-23 10:45:10
1FT-0009-00830,MSI Suprim GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card RTX 3070 SUPRIM X 8G,MSI,0.0,0,998.0,0.0,998.0,https://c1.neweggimages.com/ProductImageCompressAll300/APBUD2107065PVWC.jpg,https://www.newegg.com/p/1FT-0009-00830,,,,,RTX 3070 SUPRIM X,2023-03-23 10:45:10
1FT-0009-00839,MSI Suprim GeForce RTX 3090 24GB GDDR6X Video Card RTX 3090 SUPRIM X 24G,MSI,0.0,0,1899.0,0.0,1899.0,https://c1.neweggimages.com/ProductImageCompressAll300/APBUD210706W8VYV.jpg,https://www.newegg.com/p/1FT-0009-00839,,,,,RTX 3090 SUPRIM X,2023-03-23 10:45:10
1FT-0009-00847,MSI GeForce GT 1030 DirectX 12 GT 1030 AERO ITX 2GD4 OCV1 2GB 64-Bit GDDR4 PCI Express 3.0 x16 (uses x4) ITX Video Card,MSI,0.0,0,151.0,0.0,151.0,https://c1.neweggimages.com/ProductImageCompressAll300/ABXXS21111907RKRN2D.jpg,https://www.newegg.com/p/1FT-0009-00847,,,,,GDDR4111222,2023-03-23 10:45:10
1FT-0009-00848,MSI GeForce GT 1030 DirectX 12 GT 1030 AERO ITX 2GD4 OCV1 2GB 64-Bit GDDR4 PCI Express 3.0 x16 (uses x4) ITX Video Card,MSI,0.0,0,134.0,0.0,134.0,https://c1.neweggimages.com/ProductImageCompressAll300/ABXXS21111907VB1H2D.jpg,https://www.newegg.com/p/1FT-0009-00848,,,,,1030-56151,2023-03-23 10:45:10
1FT-0009-00849,MSI GeForce GT 1030 DirectX 12 GT 1030 AERO ITX 2GD4 OCV1 2GB 64-Bit GDDR4 PCI Express 3.0 x16 (uses x4) ITX Video Card,MSI,0.0,0,142.0,0.0,142.0,https://c1.neweggimages.com/ProductImageCompressAll300/ABXXS211119086SAR2D.jpg,https://www.newegg.com/p/1FT-0009-00849,,,,,1030 AERO-52222,2023-03-23 10:45:10
1FT-0009-00854,"MSI GeForce RTX 3060 GAMING X TRIO 12G  (LHR) Video Card,12GB 192-bit GDDR6 PCI Express 4.0 x16,1852MHz Core Frequency,1×HDMI Interface, 3×DisplayPort Interface",MSI,0.0,0,529.99,0.0,529.99,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2111220L24255B.jpg,https://www.newegg.com/msi-geforce-rtx-3060-rtx-3060-gaming-x-trio-12g/p/1FT-0009-00854,7680 x 4320,3 x DisplayPort 1.4a,1 x HDMI 2.1,,MSI RTX 3060 GAMING X TRIO 12G LHR,2023-03-23 10:45:10
1FT-0009-00855,"MSI GeForce RTX 3070 Ti SUPRIM X 8G  (LHR) Video Card,8GB 256-bit GDDR6X PCI Express 4.0 x16,1860MHz Core Frequency,1×HDMI2.1 interface, 3×DisplayPort1.4a interface",MSI,0.0,0,0.0,53.61,53.61,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES211214sYIXF.jpg,https://www.newegg.com/msi-geforce-rtx-3070-ti-rtx-3070-ti-suprim-x-8g/p/1FT-0009-00855,7680 x 4320,3 x DisplayPort 1.4a,1 x HDMI 2.1,,MSI RTX 3070 Ti SUPRIM X 8G LHR,2023-03-23 10:45:10
1FT-0009-00857,"MSI GeForce GTX 1660 SUPER GAMING X Video Card,6GB 192-bit GDDR6 PCI Express 3.0,1830MHz Core Frequency,1×HDMI Interface, 3×DisplayPort Interface",MSI,0.0,0,469.84,0.0,469.84,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2111220M9KI58A.jpg,https://www.newegg.com/msi-geforce-gtx-1660-super-gaming/p/1FT-0009-00857,7680 x 4320,3 x DisplayPort 1.4,1 x HDMI 2.0b,,MSI GTX 1660 SUPER GAMING,2023-03-23 10:45:10
1FT-0009-00858,"MSI GeForce RTX 3070 Ti SUPRIM X 8G (LHR) Video Card,8GB 256-bit GDDR6X PCI Express 4.0 x16,1860MHz Core Frequency,1×HDMI2.1 interface, 3×DisplayPort1.4a interface",MSI,0.0,0,1089.0,0.0,1089.0,https://c1.neweggimages.com/ProductImageCompressAll300/ARUXS2111230HG5IABA.jpg,https://www.newegg.com/msi-geforce-rtx-3070-ti-suprim-x-8g/p/1FT-0009-00858,,,,,MSI GeForce RTX 3070 Ti SUPRIM X 8G lhr,2023-03-23 10:45:10
1FT-0009-00869,MSI Gaming GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Ti Gaming X 8G LHR,MSI,0.0,0,988.0,0.0,988.0,https://c1.neweggimages.com/ProductImageCompressAll300/B29RS2112060EHHBS40.jpg,https://www.newegg.com/msi-geforce-rtx-3060-ti-rtx-3060-ti-gaming-x-8g-lhr/p/1FT-0009-00869,7680 x 4320,3 x DisplayPort 1.4a,1 x HDMI 2.1,,Gaming GeForce RTX 3060 Ti 8GB,2023-03-23 10:45:10
1FT-0009-00877,MSI N730K-2GD3/LP 2GB DDR3 Graphics Card 64-bit  Video Cards PCI Express 2.0,MSI,0.0,0,89.99,3.94,93.93,https://c1.neweggimages.com/ProductImageCompressAll300/AP6FS211208oaIan.jpg,https://www.newegg.com/p/1FT-0009-00877,,,,,N730K-2GD3/LP9*555,2023-03-23 10:45:10
1FT-0009-00894,"New MSI Video Graphics Card, MSI GAMING GeForce GT 710 1GB GDRR3 64-bit HDCP Support DirectX 12 OpenGL 4.5 Heat Sink Low Profile Graphics Card, Solid Capacitors Low Profile Design",MSI,0.0,0,149.99,0.0,149.99,https://c1.neweggimages.com/ProductImageCompressAll300/AM9MS211212YCeop.jpg,https://www.newegg.com/p/1FT-0009-00894,,,,,CA-MNKK266,2023-03-23 10:45:10
1FT-0009-008A1,"MSI GeForce RTX 3070 Ti GAMING X TRIO 8G (LHR) Graphics Card, 8GB 256-bit GDDR6X, PCI Express 4.0, 1×HDMI Interface, 3×DisplayPort Interface",MSI,0.0,0,947.14,0.0,947.14,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2112160DHVJN7C.jpg,https://www.newegg.com/msi-geforce-rtx-3070-ti-rtx-3070-ti-gaming-x-trio-8g/p/1FT-0009-008A1,7680 x 4320,3 x DisplayPort 1.4a,1 x HDMI 2.1,,MSI RTX 3070 Ti GAMING X TRIO 8G LHR,2023-03-23 10:45:10
1FT-0009-008A2,"MSI GeForce RTX 3070 SUPRIM X 8G (LHR) Graphics Card, 8GB 256-bit GDDR6, PCI Express 4.0, 1×HDMI 2.1 Interface, 3×DisplayPort 1.4a Interface",MSI,0.0,0,797.0,0.0,797.0,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2112160EUEU17E.jpg,https://www.newegg.com/msi-geforce-rtx-3070-rtx-3070-suprim-x-8g-lhr/p/1FT-0009-008A2,7680 x 4320,3 x DisplayPort 1.4a,1 x HDMI 2.1,,MSI RTX 3070 SUPRIM X 8G LHR,2023-03-23 10:45:10
1FT-0009-008A3,"MSI GeForce RTX 3070 GAMING Z TRIO 8G (LHR) Graphics Card, 8GB 256-bit GDDR6, PCI Express 4.0, 1×HDMI 2.1 Interface, 3×DisplayPort 1.4a Interface",MSI,0.0,0,839.59,0.0,839.59,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2112160GJ3E1C8.jpg,https://www.newegg.com/msi-geforce-rtx-3070-rtx-3070-gaming-z-trio-8g-lhr/p/1FT-0009-008A3,7680 x 4320,3 x DisplayPort 1.4a,1 x HDMI 2.1,,MSI RTX 3070 GAMING Z TRIO 8G LHR,2023-03-23 10:45:10
1FT-0009-008B4,MSI GeForce RTX 3060 ITX 12GB GDDR6 PCI Express 4.0 Video Card RTX 3060 AERO ITX 12G OC,MSI,0.0,0,795.0,0.0,795.0,https://c1.neweggimages.com/ProductImageCompressAll300/AKRFS2112280EMCVM6B.jpg,https://www.newegg.com/p/1FT-0009-008B4,,,,,3060 AERO ITX 12G OC,2023-03-23 10:45:10
1FT-0009-008J7,NEW MSI GeForce GTX 1660 SUPER 1660S 12nm 6G GDDR6 192bit DP HDMI Su HDMI Support AMD Intel Desktop,MSI,0.0,0,699.99,0.0,699.99,https://c1.neweggimages.com/ProductImageCompressAll300/B518D2201020NWO8IDA.jpg,https://www.newegg.com/p/1FT-0009-008J7,,,,,mo3ewr-2-cn-supergamingxWPV4,2023-03-23 10:45:10
1FT-0009-008N5,MSI GeForce RTX 2060 12GB GDDR6 PCI Express 3.0 x16 Video Card RTX 2060 VENTUS 12G OC,MSI,0.0,0,577.09,0.0,577.09,https://c1.neweggimages.com/ProductImageCompressAll300/AXMKS2201050DN7RW87.jpg,https://www.newegg.com/p/1FT-0009-008N5,,,,,MSI2060VENTUS12GOC,2023-03-23 10:45:10
1FT-0009-008N6,"MSI GeForce GT 1030 AERO ITX 2GD4 OCV1 Video Card(Fanless, Silent),2GB 64-bit GDDR4,PCI Express 3.0,1×HDMI Interface, 1×D-sub Interface",MSI,0.0,0,143.7,0.0,143.7,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2201060E4SZW23.jpg,https://www.newegg.com/p/1FT-0009-008N6,,,1 x HDMI,,MSI GeForce GT 1030 AERO ITX 2GD4 OCV1,2023-03-23 10:45:10
1FT-0009-008V2,MSI Gaming GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 ATX Video Card RTX 3080 GAMING Z TRIO 10G LHR,MSI,0.0,0,0.0,53.61,53.61,https://c1.neweggimages.com/ProductImageCompressAll300/B1AHS2201210DVOLFE0.jpg,https://www.newegg.com/msi-3080-gaming-z-trio-10g-lhr/p/1FT-0009-008V2,,,,,msi 3080 GAMING Z TRIO 10G LHR zz,2023-03-23 10:45:10
1FT-0009-008V6,MSI GeForce RTX 3050 GAMING X 8G GDDR6 LHR,MSI,0.0,0,353.99,0.0,353.99,https://c1.neweggimages.com/ProductImageCompressAll300/ARUXS2201240D5QZD2C.jpg,https://www.newegg.com/msi-geforce-rtx-3050-gaming-x/p/1FT-0009-008V6,,,,,MSI GeForce RTX 3050 GAMING X,2023-03-23 10:45:10
1FT-0009-008W3,MSI NVIDIA GeForce RTX 3090 Gaming X TRIO 24GB GDDR6X Graphics Card,MSI,0.0,0,1899.0,0.0,1899.0,https://c1.neweggimages.com/ProductImageCompressAll300/A4YUD210428VLSH1.jpg,https://www.newegg.com/p/1FT-0009-008W3,,,,,V388-011R,2023-03-23 10:45:10
1FT-0009-008X8,MSI RTX 3070 Ventus 2X 8G OC LHR NVIDIA GeForce RTX 3070 8GB GDDR6 Graphics Card,MSI,0.0,0,696.3,0.0,696.3,https://c1.neweggimages.com/ProductImageCompressAll300/A4YUD22012813IAVDFA.jpg,https://www.newegg.com/p/1FT-0009-008X8,,,,,V390-280R,2023-03-23 10:45:10
1FT-0009-008Y2,MSI GeForce RTX 2060 12GB GDDR6 PCI Express 3.0 x16 Video Card RTX 2060 VENTUS 12G OC,MSI,0.0,0,345.99,49.99,395.98,https://c1.neweggimages.com/ProductImageCompressAll300/AYTVS2202100HF155AC.jpg,https://www.newegg.com/p/1FT-0009-008Y2,,,,,B-MSI RTX 2060 VENTUS 12G OC,2023-03-23 10:45:10
1FT-0009-008Y4,MSI Gaming GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 Video Card RTX 3070 Ti Gaming X Trio 8G,MSI,0.0,0,1089.0,0.0,1089.0,https://c1.neweggimages.com/ProductImageCompressAll300/AXYVS2202130X8EP47C.jpg,https://www.newegg.com/msi-geforce-rtx-3070-ti-rtx-3070-ti-gaming-x-trio-8g/p/1FT-0009-008Y4,7680 x 4320,3 x DisplayPort 1.4a,1 x HDMI 2.1,,RTX 3070 Ti Gaming X Trio 8G,2023-03-23 10:45:10
1FT-0009-008Y7,MSI GeForce RTX 3070 Ti GAMING X Trio 8G NVIDA 8GB GDDR6X Graphics Cards,MSI,0.0,0,1089.0,0.0,1089.0,https://c1.neweggimages.com/ProductImageCompressAll300/A4YUD2202190E2BE414.jpg,https://www.newegg.com/p/1FT-0009-008Y7,,,,,V505-009R,2023-03-23 10:45:10
1FT-0009-00919,MSI Geforce RTX 3080 Ti SUPRIM X 12G NVIDIA 12GB GDDR6X Graphic Card,MSI,0.0,0,3099.0,0.0,3099.0,https://c1.neweggimages.com/ProductImageCompressAll300/A4YUD2203010E98409A.jpg,https://www.newegg.com/p/1FT-0009-00919,,,,,V389-057R,2023-03-23 10:45:10
